autoservicio,direccion_calle,direccion_numero,farmacia,fecha_hora_actualizacion,gasolina 93,gasolina 95,gasolina 97,glp vehicular,gnc,id_region,latitud,longitud,mantencion,nombre_comuna,petroleo diesel,tienda
False,A. San Juan,133,False,2022-06-02 08:05:50,1177.0,1200.0,1223.0,,,06,-34.176820020489,-70.657853186131,False,Rancagua,975.0,True
False,Membrillar,490,False,2022-06-02 10:14:47,1177.0,1200.0,1223.0,,,06,-34.172452890443,-70.727266073227,False,Rancagua,975.0,True
False,Avda. La Victoria  O'Higgins,00,False,2022-06-02 18:18:15,1176.0,1200.0,1223.0,,,06,-34.167548476035,-70.723135471344,False,Rancagua,975.0,True
False,LONGITUDINAL SUR,1040,False,2022-06-02 09:54:04,1176.0,1200.0,1223.0,,,06,-34.152673708595,-70.727534294128,False,Rancagua,975.0,False
False,Bombero Ruiz Díaz,81,False,2022-06-02 14:06:45,1176.0,1201.0,1224.0,,,06,-34.164223964313,-70.750188231468,True,Rancagua,976.0,True
False,O`Higgins  Balmaceda,9,False,2022-06-02 09:07:31,1178.0,1201.0,1224.0,,,06,-34.167073553805,-70.731310844421,True,Rancagua,975.0,True
False,Carretera Eduardo Frei Montalva,320,False,2022-06-02 07:43:22,1177.0,1200.0,1223.0,,,06,-34.182695761595,-70.727239251137,False,Rancagua,975.0,True
False,Av. Nelson Pereira,2360,False,2022-06-02 13:37:15,1176.0,1201.0,1224.0,,,06,-34.138229227334,-70.741484463215,False,Rancagua,976.0,False
False,Republica de Chile,0180,False,2022-06-02 16:59:59,1177.0,1201.0,1224.0,,,06,-34.156393755895,-70.729749798775,True,Rancagua,976.0,True
False,Av. Salvador Allende,0157,False,2022-06-02 10:03:03,1175.0,1198.0,1221.0,,,06,-34.153992168926,-70.768035650253,False,Rancagua,973.0,True
False,Andes,460,False,2022-05-27 09:41:44,1162.0,1190.0,,,,06,-34.034921,-70.660648,False,Codegua,968.0,True
True,"CAMINO PEUMO SN, MONS. LECAROS",0,False,2022-06-03 08:11:59,1173.0,1199.0,1229.0,,,06,-34.287077168548,-71.084300279617,False,Coltauco,970.0,True
False,Carretera H-30 KM. 25,4181,False,2022-06-02 09:04:01,1175.0,1201.0,1231.0,,,06,-34.231549737672,-70.965456962585,False,Doñihue,975.0,False
False,AV. CACHAPOAL,2,False,2022-06-02 09:05:40,1175.0,1201.0,1231.0,,,06,-34.250707383891,-70.98962366581,True,Doñihue,975.0,True
False,CARRETERA PANAMERICANA SUR,75,False,2022-06-02 08:34:41,1176.0,1200.0,1223.0,,,06,-34.016304139994,-70.703008174896,False,Graneros,976.0,False
False,Av. Santa Lucï¿½a,364,False,2022-06-02 15:19:27,1164.0,1187.0,,,,06,-34.06729848909,-70.728119015694,True,Graneros,965.0,False
False,Llallauquen ruta h 790  Km 8900,91,False,2022-06-02 19:59:24,1179.0,1210.0,,,,06,-34.222157794603,-71.437673270702,False,Las Cabras,972.0,True
False,LAS ACACIAS,00,False,2022-06-02 11:15:27,1177.0,1201.0,1223.0,,,06,-34.293671219975,-71.313117584656,False,Las Cabras,970.0,False
False,Carretera Fruta Ruta H-66 - Km 62,0,False,2022-05-26 08:22:44,1169.0,1193.0,1216.0,,,06,-34.174283650825,-71.397560834885,False,Las Cabras,962.0,False
False,Las Acacias,828,False,2022-06-02 10:07:55,1177.0,1201.0,1223.0,,,06,-34.293585629044,-71.31314098835,False,Las Cabras,970.0,False
False,ABDON YARRA,991,False,2022-06-02 07:59:11,1177.0,1200.0,1223.0,,,06,-34.176822239502,-70.657861232758,False,Machalí,976.0,False
False,Avenida San Juan,1151,False,2022-06-02 08:13:51,1177.0,1200.0,1223.0,,,06,34100992.0,70403718.0,False,Machalí,976.0,False
False,"30 Km al Noreste de Rancagua, H-265",0,False,2022-06-02 12:59:57,,1196.0,,,,06,-34.208463,-70.534665,False,Machalí,974.0,False
False,BERNALES,180,False,2022-06-02 00:07:30,1175.0,1201.0,1227.0,,,06,-34.441353675431,-70.944814682007,False,Malloa,970.0,False
False,"PANAMERICANA SUR KM. 66,7",0,False,2022-06-02 09:28:07,1177.0,1201.0,1223.0,,,06,-34.011937613498,-70.704102516174,False,Mostazal,975.0,True
False,"PANAMERICANA SUR KM 67,1",0,False,2022-06-02 07:28:56,1176.0,1200.0,1223.0,,,06,-34.010888190767,-70.703877210617,False,Mostazal,974.0,False
False,Parcelaciï¿½n Patria Nueva sitio,4,False,2022-06-02 14:21:43,1177.0,1201.0,1223.0,,,06,-33.975698343842,-70.707385540009,False,Mostazal,979.0,False
False,"Ruta 5 Sur,Km 61,9",0,True,2022-06-02 10:00:32,1177.0,1201.0,1223.0,,,06,-33.979123678378,-70.704306364059,False,Mostazal,975.0,True
False,LONGITUDINAL SUR KM. 90,0,False,2022-06-02 07:23:08,1176.0,1201.0,1222.0,,,06,-34.206994,-70.765015,False,Olivar,977.0,True
False,Camino La Vara Gruesa Ruta H-40,0,False,2022-05-28 20:50:32,1160.0,1184.0,,,,06,-34.230334499191,-70.859949588776,False,Olivar,962.0,False
False,"Ruta TravesÃ­a Ex 5 Sur, NÂ°480 Lote 1B",0,False,2022-06-02 09:52:44,1174.0,1199.0,1222.0,,,06,-34.206201,-70.765732,False,Olivar,975.0,False
False,"CAMINO PELEQUEN, SN. ANTONIO",0,False,2022-06-02 08:07:15,1176.0,1200.0,1223.0,,,06,-34.399358750517,-71.170184612274,False,Peumo,969.0,True
False,Carretera de la Fruta,1600,False,2022-06-02 18:01:39,1176.0,1200.0,1223.0,,,06,-34.396339,-71.170079,True,Peumo,969.0,True
True,Codao,601,False,2022-06-02 09:33:19,1174.0,1198.0,1221.0,,,06,-34.39094395467,-71.165946722031,False,Peumo,967.0,False
False,IGNACIO CARRERA PINTO,1787,False,2022-06-02 10:07:46,1176.0,1200.0,1223.0,,,06,-34.358394504171,-71.282169520855,True,Pichidegua,969.0,True
False,Pataguas Cerro sn,0,False,2022-06-02 14:51:28,1180.0,1199.0,1223.0,,,06,-34.314118,-71.381468,False,Pichidegua,953.0,False
False,San Roberto,0,False,2022-06-02 17:08:24,,1199.0,,,,06,-34.401337,-71.367037,False,Pichidegua,953.0,False
False,AVDA. ARGOMEDO,0,False,2022-06-02 00:14:17,1170.0,1196.0,1221.0,,,06,-34.355241386092,-70.963882505894,True,Quinta de Tilcoco,970.0,False
False,"ARGOMEDO SN, MIGUEL CUADRA",0,False,2022-06-02 09:28:34,1173.0,1199.0,1224.0,,,06,-34.355228100231,-70.963877141476,False,Quinta de Tilcoco,9736.0,True
False,luis jorquera,1291,False,2022-06-03 17:26:06,,,,602.0,,06,-34.4088146,-70.8411426,False,Rengo,,False
False,"SAN MARTIN SN, M. SOLIS",0,False,2022-06-02 08:11:23,1173.0,1200.0,1226.0,,,06,-34.405165838395,-70.860958099365,False,Rengo,970.0,True
False,Arturo Partt,1313,False,2022-06-02 06:08:49,1173.0,1200.0,1225.0,,,06,-34.39938,-70.852833,False,Rengo,970.0,True
False,San Ignacio,4,False,2022-06-02 14:03:51,1168.0,1195.0,,,,06,-34.349548,-70.836416,False,Rengo,965.0,False
False,Panamericana Sur Km.118,0,False,2022-06-02 10:23:00,1177.0,1201.0,1223.0,,,06,-34.417203639031,-70.881863236427,False,Rengo,975.0,True
False,Panamericana Sur km.,110,False,2022-06-02 07:47:13,1177.0,1201.0,1223.0,,,06,-34.35613817683,-70.84588408470199,False,Rengo,975.0,True
False,CAUPOLICAN,67,False,2022-06-02 08:16:03,1173.0,1200.0,1226.0,,,06,-34.410224120051,-70.853413984656,False,Rengo,970.0,True
False,Arturo Prat,590,False,2022-06-02 15:06:19,1173.0,1200.0,1225.0,,,06,-34.404223099246,-70.85784137249,True,Rengo,970.0,False
False,San Martin,170,False,2022-06-02 17:02:02,1176.0,1205.0,1228.0,592.0,,06,-34.406064307603,-70.861333608627,False,Rengo,977.0,False
False,CARRETERA PANAMERICANA SUR KM. 95,0,False,2022-06-02 07:08:51,1177.0,1201.0,1223.0,,,06,-34.243665681835,-70.796799659729,False,Requínoa,975.0,False
False,AV. LEONARDO MURIALDO,225,False,2022-06-02 07:46:16,1173.0,1199.0,1224.0,,,06,-34.287236728255,-70.819984674454,True,Requínoa,974.0,True
False,Camino El Abra,10,False,2022-06-02 14:20:41,1165.0,1189.0,,,,06,-34.277915273958,-70.811514258385,True,Requínoa,970.0,False
False,Comercio,637,False,2022-06-02 14:01:17,1173.0,1199.0,1224.0,,,06,-34.275756520624,-70.810350179672,False,Requínoa,974.0,True
False,German Riesco,350,False,2022-06-02 12:06:42,1176.0,1200.0,1223.0,,,06,-34.440577248394,-71.056724488735,False,San Vicente,970.0,True
False,21 de Mayo,801,False,2022-06-03 07:23:17,1176.0,1200.0,,,,06,-34.436951614668,-71.07683300972,False,San Vicente,970.0,False
False,RUTA H-66 carretera de la fruta KM 16,0,False,2022-06-02 15:05:58,1176.0,1200.0,,,,06,-34.435106661947,-71.069108247757,False,San Vicente,970.0,True
False,Av. Germán Riesco,1890,False,2022-05-19 12:17:58,1163.0,1187.0,1210.0,,,06,-34.435560161295,-71.088760793209,True,San Vicente,956.0,False
False,"Camino Pelequï¿½n a Peumo, km.",17,False,2022-06-02 09:14:46,1176.0,1.2,1223.0,,,06,-34.412610006295,-71.127934455872,True,San Vicente,970.0,False
False,Arturo Prat,623,False,2022-06-02 10:01:26,1176.0,1200.0,1223.0,,,06,-34.439194703755,-71.074923276901,True,San Vicente,970.0,False
False,AV. ORTUZAR,292,False,2022-06-02 10:35:08,1156.0,1174.0,1204.0,,,06,-34.386016856178,-72.004308700562,True,Pichilemu,962.0,True
False,La Concepciï¿½n,1250,False,2022-05-27 14:58:22,1146.0,1164.0,,,,06,-34.386689756448,-71.991895437241,False,Pichilemu,952.0,True
False,Ángel Gaete,708,False,2022-06-02 10:44:21,1156.0,1174.0,1204.0,,,06,-34.386725,-72.004773,False,Pichilemu,962.0,True
False,AV. OBISPO EDUARDO LARRAIN,792,False,2022-06-02 21:03:30,1181.0,1209.0,1227.0,,,06,-34.117171868004,-71.729948222637,False,Litueche,978.0,False
False,Ruta I 80 Km,96,False,2022-05-27 11:15:43,,1172.0,,,,06,-34.408998419403,-71.640969235596,False,Marchihue,952.0,False
False,Av. 5 de Abril esquina Ruta I - 50,778,False,2022-06-02 15:03:35,1174.0,1179.0,1216.0,,,06,-34.401377113341,-71.622791290283,False,Marchihue,959.0,False
False,Juan Montes,0,False,2022-05-19 06:36:21,1166.0,1194.0,,,,06,-33.955341448029,-71.830227971077,False,Navidad,967.0,True
False,Ignacio Carrera Pinto,0,False,2022-06-02 11:06:11,1181.0,1209.0,1227.0,,,06,-33.946079016497,-71.738346219063,False,Navidad,978.0,False
False,":  RUTA I-72, SIN NÃšMERO, SECTOR DE BUCALEMU",0,False,2022-06-02 17:24:21,1183.0,1207.0,,,,06,-34.0,-72.0,False,Paredones,982.0,False
False,Cruce Paredones,0,False,2022-05-23 17:09:23,1171.0,1193.0,1213.0,,,06,-34.652979742611,-71.899573802948,False,Paredones,965.0,False
False,"PANAMERICANA SUR KM 126,8",0,False,2022-06-02 10:23:37,1177.0,1201.0,1221.0,,,06,-34.508899511831,-70.922986865044,False,San Fernando,973.0,True
True,"RUTA 5 SUR KM 126,8",0,False,2022-06-02 10:27:43,1171.0,1195.0,1215.0,,,06,-34.507484944503,-70.922386050224,False,San Fernando,967.0,True
True,AV. BERNARDO O'HIGGINS,010,False,2022-06-02 15:29:13,1171.0,1195.0,1213.0,,,06,-34.595805081581,-70.988631248474,False,San Fernando,964.0,False
False,AV. B. OHIGGINS ESQ. M. VELASCO,0,False,2022-06-02 09:48:18,1177.0,1201.0,1219.0,,,06,-34.584062451867,-70.983728170395,True,San Fernando,970.0,False
False,AV. MANSO DE VELASCO,115,False,2022-06-03 09:13:55,1177.0,1201.0,1219.0,,,06,-34.574084991424,-70.991506576538,False,San Fernando,970.0,False
False,Av. Bernardo O'higgins,0443,False,2022-06-02 08:30:21,1177.0,1201.0,1219.0,,,06,-34.60325,-70.9879,False,San Fernando,970.0,False
False,JUAN JIMENEZ,881,False,2021-02-03 20:15:33,,,,509.0,,06,-34.581808,-70.995549,False,San Fernando,,False
False,Panamericana Sur km.,135,False,2022-06-02 10:38:47,1177.0,1201.0,1221.0,,,06,-34.570348104374,-70.971347093582,True,San Fernando,973.0,False
False,Av. Bdo. OHiggins,790,False,2022-06-02 09:18:01,1177.0,1201.0,1219.0,,,06,-34.586124929312,-70.985026359558,False,San Fernando,970.0,False
False,Oï¿½Higgins,518,False,2022-06-02 10:46:24,1179.0,1203.0,1221.0,,,06,-34.589070605975,-70.985423326492,False,San Fernando,973.0,False
False,Avda. Bernardo Ohiggins,0413,False,2022-06-02 09:46:14,1177.0,1201.0,1219.0,,,06,-34.601379297273,-70.988093457239,False,San Fernando,970.0,True
False,18 DE SEPTIEMBRE,3686,False,2022-06-02 08:09:11,1177.0,1200.0,1224.0,,,06,-34.729392327594,-71.272097826004,False,Chépica,976.0,False
False,Manuel Montt,0,False,2022-05-27 11:18:23,1170.0,1193.0,,,,06,-34.729370283805,-71.272146105766,False,Chépica,969.0,False
False,PANAMERICANA SUR KM 157,157,False,2022-06-02 08:03:22,1177.0,1202.0,1222.0,,,06,-34.714361508192,-71.030988693237,False,Chimbarongo,975.0,True
False,Pisagua,271,False,2022-06-02 08:27:11,1177.0,1202.0,,,,06,-34.710443522475,-71.040014326572,True,Chimbarongo,975.0,False
False,Camino a Codegua Km,01,False,2022-06-02 15:54:15,1177.0,1196.0,,,,06,-34.717390819544,-71.029416918755,False,Chimbarongo,975.0,False
False,Camino a codegua,0,False,2022-06-03 00:27:03,1167.0,1189.0,1212.0,,,06,-34.71850198017,-71.02616071701,False,Chimbarongo,967.0,False
False,LAS ACACIAS,215,False,2022-06-02 19:32:03,1185.0,1207.0,1226.0,,,06,-34.724860001009,-71.641405820847,False,Lolol,978.0,False
False,Los Alerces,300,False,2022-05-27 11:16:11,1178.0,1200.0,,,,06,-34.728069689872,-71.64493560791,False,Lolol,971.0,False
False,"CARRETERA I-50, KM",24,False,2022-06-02 08:34:15,1180.0,1200.0,1226.0,,,06,-34.653827001449,-71.204109191895,False,Nancagua,972.0,False
False,Av. Libertad,620,False,2022-06-02 14:04:41,1180.0,1200.0,,,,06,-34.652644366928,-71.199345588684,False,Nancagua,972.0,False
False,Juan Guillermo Day SN - Ruta 90,0,False,2022-05-27 17:50:30,1162.0,1190.0,1194.0,,,06,-34.578387062363,-71.379632949829,False,Palmilla,9570.0,True
False,CAMINO A PICHILEMU KM 65,0,False,2022-06-02 08:16:42,1168.0,1177.0,1209.0,,,06,-34.453151823946,-71.542987525463,False,Peralillo,951.0,False
False,Avenida Errazuriz,591,False,2022-06-02 15:18:16,1168.0,1177.0,,,,06,-34.477268,-71.487259,True,Peralillo,951.0,False
False,La Troya Sur,0,False,2022-06-02 15:05:27,1163.0,1176.0,1200.0,,,06,-34.477268,-71.487259,False,Peralillo,949.0,False
False,RUTA 90 KM 15,0,False,2022-06-02 23:39:45,1176.0,1196.0,,,,06,-34.633795,-71.110827,False,Placilla,968.0,False
True,AV. ERRAZURIZ,1236,False,2022-06-02 09:44:39,1166.0,1194.0,1198.0,,,06,-34.632421,-71.359212,False,Santa Cruz,962.0,True
False,Avenida Errï¿½ziriz,1240,False,2022-06-02 15:22:14,1172.0,1200.0,1204.0,,,06,-34.63332708609,-71.354232430458,False,Santa Cruz,968.0,False
False,ORLANDI,157,False,2022-06-02 15:12:55,1172.0,1200.0,1204.0,,,06,-34.642229394165,-71.365138292313,True,Santa Cruz,968.0,True
False,Pacifico Marin,9,False,2022-06-02 08:30:02,1172.0,1200.0,1204.0,,,06,-34.632375890577,-71.359250843525,False,Santa Cruz,968.0,True
False,Rafael Casanova,928,False,2022-05-27 17:52:45,1165.0,1195.0,1197.0,,,06,-34.64080826679,-71.376205086708,True,Santa Cruz,961.0,True
True,Avenida Errï¿½zuri,810,False,2022-05-27 17:54:08,1165.0,1193.0,1197.0,,,06,-34.634518823774,-71.3553160429,True,Santa Cruz,961.0,False
False,Av. Errazuriz,206,True,2022-06-02 14:58:02,1172.0,1200.0,1204.0,,,06,-34.638941,-71.361593,True,Santa Cruz,968.0,True
False,Av. Cancha Rayada,1952,False,2022-06-02 17:58:41,,,,644.0,,07,-35.416517,-71.654445,False,Talca,,False
False,CAMINO LONGITUDINAL SUR KM 255,0,False,2022-06-02 07:55:56,1154.0,1179.0,1200.0,,,07,-35.432150237666,-71.637618541718,False,Talca,948.0,False
False,"2 SUR, ESQ. 1 ORIENTE",841,False,2022-06-02 09:18:25,1154.0,1179.0,1200.0,,,07,-35.428163840036,-71.665218472481,False,Talca,948.0,False
False,6 ORIENTE,1274,False,2022-06-02 13:03:49,1154.0,1179.0,1200.0,,,07,-35.425300680515,-71.658775806427,False,Talca,948.0,False
False,UNO NORTE,2315,False,2022-06-02 09:58:56,1154.0,1179.0,1200.0,647.0,,07,-35.427796661909,-71.642816662788,False,Talca,948.0,False
False,12 ORIENTE,836,False,2022-06-02 15:03:04,1153.0,1179.0,1200.0,,,07,-35.432167721432,-71.64806842804,True,Talca,948.0,False
False,"RUTA 5. KM 245, PANGUILEMO",0,False,2022-06-02 08:03:26,1161.0,1187.0,1215.0,,,07,-35.379345074698,-71.60164475441,False,Talca,945.0,True
False,AV. CARLOS SCHORR,83,False,2022-06-02 16:23:30,1154.0,1180.0,1200.0,,,07,-35.429042438045,-71.672385334969,True,Talca,948.0,True
True,CARLOS SCHORR,83,False,2022-06-02 16:24:41,1148.0,1174.0,1194.0,,,07,-35.429042438045,-71.672385334969,False,Talca,942.0,False
False,Avenida ColÃ­n,0996,False,2022-06-01 23:36:02,1154.0,1179.0,1200.0,,,07,-35.4480342,-71.6898902,False,Talca,948.0,True
False,2 Norte,2310,False,2022-06-02 14:51:39,1154.0,1179.0,1200.0,,,07,-35.426872021773,-71.64292724628,False,Talca,948.0,True
True,2 Norte,2310,False,2022-06-02 14:52:08,1148.0,1173.0,1194.0,,,07,-35.426872021773,-71.64292724628,False,Talca,942.0,True
False,Avenida Lircay,3070,False,2022-06-02 11:55:10,1154.0,1179.0,1200.0,,,07,-35.406059717387,-71.643665872986,False,Talca,948.0,True
False,Cinco Norte,3510,False,2022-06-02 09:18:24,1154.0,1179.0,1200.0,,,07,-35.429356,-71.620933,False,Talca,948.0,True
False,1 Norte,2410,False,2022-05-26 15:12:05,1146.0,1171.0,,,,07,-35.428294974676,-71.641470193863,False,Talca,939.0,False
False,AVENIDA LIRCAY,2820,False,2022-06-03 07:48:00,1152.0,1177.0,,,,07,-35.411466470858,-71.651107370853,False,Talca,946.0,False
False,Avda. Ignacio Carrera Pinto,190,False,2022-06-02 14:59:51,1153.0,1178.0,,,,07,-35.4320456,-71.6775878,False,Talca,946.0,False
False,8 Oriente 4 Sur,802,False,2022-06-02 08:49:09,,,,645.0,,07,-35.431442141974,-71.655793190002,False,Talca,,False
False,2 Norte esq. 23 Oriente,0,False,2022-06-02 10:04:37,1154.0,1179.0,,,,07,-35.429995334504,-71.633343100548,False,Talca,948.0,False
False,5 Norte,1793,False,2022-06-03 13:54:20,,1173.0,,,,07,-35.427437409719,-71.626403519049,False,Talca,945.0,False
False,6 Oriente,0219,False,2022-06-02 08:54:42,1154.0,1179.0,,,,07,-35.447847556731,-71.664430077029,False,Talca,948.0,False
False,1 norte esq. 18 oriente,2255,False,2022-06-02 09:27:04,1155.0,1180.0,1201.0,,,07,-35.428327758303,-71.641499698162,False,Talca,948.0,True
False,Av. 2 Sur esq. 7 Oriente,1410,False,2022-06-02 09:12:35,1154.0,1179.0,1200.0,,,07,-35.429370270668,-71.656823158264,True,Talca,948.0,False
True,Av. Carlos Schorr,355,False,2022-06-02 08:42:34,1148.0,1173.0,1194.0,,,07,-35.428321201578,-71.671457290649,False,Talca,942.0,True
False,7 Oriente esq. 9 Norte,0,False,2022-06-02 10:42:46,1154.0,1180.0,,,,07,-35.415888692514,-71.655626893044,False,Talca,948.0,False
False,11 Oriente  7 sur,501,False,2022-06-02 08:50:00,1153.0,1179.0,1200.0,,,07,-35.435096198583,-71.651372909546,False,Talca,948.0,False
False,Avda. San Miguel,3210,False,2022-06-02 13:21:06,1154.0,1179.0,1200.0,,,07,-35.434654548782,-71.629412550262,False,Talca,948.0,True
False,Avda. Ignacio Carrera Pinto,482,False,2022-06-02 09:54:22,1154.0,1179.0,1200.0,,,07,-35.441444,-71.6765075,True,Talca,948.0,True
False,RUTA 5 SUR,2255,False,2022-06-02 10:03:41,1154.0,1179.0,1200.0,,,07,-35.419182794811,-71.632761061192,False,Talca,945.0,False
False,Cinco Oriente,1360,False,2022-06-02 15:05:44,1154.0,1179.0,1200.0,,,07,-35.424159759584,-71.659462451935,False,Talca,948.0,False
False,Avenida San Miguel,3040,False,2022-06-02 10:11:26,1154.0,1179.0,1200.0,,,07,-35.434235149937,-71.630859375,False,Talca,948.0,False
False,"14 Oriente, entre 9 y 10 Sur",297,False,2022-06-02 13:12:31,1154.0,1179.0,,,,07,-35.438068275446,-71.646459102631,True,Talca,948.0,False
False,Dieciocho Oriente,400,False,2022-06-02 16:52:22,1154.0,1179.0,1200.0,,,07,-35.4367795,-71.644106,False,Talca,948.0,True
False,11 oriente 15051567,1567,False,2022-06-03 09:13:56,1153.0,1178.0,1200.0,,,07,-35.422021,-71.649747,False,Talca,947.0,False
False,3 Sur,2272,False,2022-04-14 09:57:38,1104.0,1129.0,,,,07,-35.431090277292,-71.6436830163,False,Talca,897.0,False
False,"Villa Los Tilos, Sitios 14-15-",16,False,2022-06-02 16:15:50,1154.0,1179.0,1200.0,,,07,-35.437972121736,-71.68229341507,True,Talca,948.0,False
False,1 Norte,1701,False,2022-06-02 15:04:21,1149.0,1174.0,,,,07,-35.427044815759,-71.651678681374,False,Talca,942.0,False
False,Ruta 5 sur,253,False,2022-06-02 16:54:55,1154.0,1179.0,1200.0,,,07,-35.413213091601,-71.629078388214,False,Talca,945.0,False
False,Avda. Enrique Mac-Iver,790,False,2022-06-02 00:14:29,1182.0,1210.0,1239.0,,,07,-35.327153074388,-72.419562935829,False,Constitución,954.0,True
False,CAMINO A CONSTITUCION KM 11,0,False,2022-06-02 02:08:45,1185.0,1209.0,1233.0,,,07,-35.364372147111,-72.401694059372,False,Constitución,954.0,True
False,"Portales,Putu",260,False,2022-06-02 15:18:02,1184.0,1212.0,,,,07,-35.211895575234,-72.284073829651,True,Constitución,955.0,False
False,OHIGGINS,1240,False,2022-06-02 10:11:24,1182.0,1210.0,1239.0,,,07,-35.337662336804,-72.405810736246,False,Constitución,954.0,False
False,Blanco,730,False,2022-06-02 17:27:13,1182.0,1209.0,,,,07,-35.327290938231,-72.408984303474,False,Constitución,954.0,False
False,Chacabuco,9,False,2022-06-02 13:37:14,1183.0,1207.0,,,,07,-35.246368,-71.98461,False,Curepto,968.0,False
False,Calle pública patricio lynch esquina luis a. concha sn,0,False,2022-06-02 13:39:54,1183.0,1207.0,,,,07,-35.08934128542,-72.020781711639,False,Curepto,968.0,False
False,MANUEL RODRIGUEZ,20,False,2022-06-02 14:52:08,1183.0,1207.0,,,,07,-35.095855,-72.020889,False,Curepto,968.0,False
False,Arturo Prat esquina Alcerreca SN,0,False,2022-06-02 07:51:35,1171.0,1196.0,1221.0,,,07,-35.588626,-72.281425,False,Empedrado,954.0,True
False,CARRETERA PANAMERICANA SUR KM,265,False,2022-06-02 16:20:48,1167.0,1193.0,1224.0,,,07,-35.531597592786,-71.687722206116,False,Maule,946.0,True
False,Promaucade,0,False,2022-06-02 16:00:20,1160.0,1187.0,,,,07,-35.393361905775,-71.803196668625,False,Pencahue,945.0,False
False,"OPAZO Nº 36,  CUMPEO",36,False,2022-06-02 07:36:37,1182.0,1199.0,1219.0,,,07,-35.2832416,-71.260862,False,Río Claro,967.0,False
False,"Ursicinio Opazo,",0,False,2022-06-02 13:35:44,1182.0,,,,,07,-35.282179,-71.259902,False,Río Claro,967.0,False
False,"CAMINO INTERNACIONAL SN, KM 46",000,False,2022-06-02 07:42:46,1175.0,1195.0,1215.0,,,07,-35.6380962,-71.2630497,False,San Clemente,953.0,False
False,HUAMACHUCO,1261,False,2022-06-02 08:56:43,1147.0,1178.0,1215.0,,,07,-35.527273411511,-71.503813862801,False,San Clemente,946.0,False
False,AVENIDA HUAMACHUCO,210,False,2022-06-02 15:15:42,1149.0,1179.0,,,,07,-35.536801144564,-71.490300893784,False,San Clemente,948.0,False
False,Huamachuco,247,False,2022-06-02 15:36:57,1145.0,1176.0,,,,07,-35.536468,-71.489371,False,San Clemente,950.0,False
False,"RUTA 5 SUR, KM 237",0,False,2022-06-02 12:58:23,1165.0,1191.0,1223.0,,,07,-35.320482809549,-71.539213657379,False,San Rafael,944.0,True
False,Bascuñan  sn,0,False,2022-06-02 13:49:26,1165.0,1191.0,,,,07,-35.30587,-71.519765,False,San Rafael,944.0,False
False,"Ruta 5 sur, Km 239,5",0,False,2022-06-02 14:57:14,1165.0,1191.0,1223.0,,,07,-35.331171,-71.552483,False,San Rafael,944.0,False
False,"Longitudinal Sur  Kilï¿½metro 236,7",0,False,2022-06-02 15:58:09,1161.0,1187.0,,,,07,-35.312743912557,-71.52970790863,False,San Rafael,941.0,True
False,"MAIPU, SAN MARTÍN",0,False,2022-06-02 14:59:41,1159.0,1181.0,1216.0,,,07,-35.962072679394,-72.31236577034,True,Cauquenes,948.0,True
False,Avenida Luis Manriquez SN,0,False,2022-06-02 15:53:33,1159.0,1181.0,1216.0,,,07,-35.955555,-72.341598,False,Cauquenes,947.0,False
False,LUIS MANRIQUEZ,2441,False,2020-02-20 15:23:00,,,,452.0,,07,-35.9544562,-72.3429777,False,Cauquenes,,False
False,AVENIDA MONSE?OR ENRIQUE ALVEAR  SN,0,False,2022-06-02 16:09:18,1156.0,1178.0,,,,07,-35.986904434951,-72.319570086786,False,Cauquenes,945.0,False
False,Maipú,546,False,2022-06-02 11:45:05,1159.0,1181.0,1216.0,,,07,-35.963449078747,-72.312623262405,True,Cauquenes,948.0,False
False,Avenida Dr. Meza,1520,False,2022-06-02 15:00:08,1159.0,1181.0,1216.0,,,07,-35.962159519179,-72.331060767174,True,Cauquenes,947.0,False
False,Antonio Varas,1090,False,2022-06-02 16:43:27,1157.0,1179.0,,,,07,-35.966110628371,-72.324977517128,False,Cauquenes,945.0,False
False,Germán Riesco,290,False,2022-06-02 16:11:41,1159.0,1181.0,,,,07,-35.736554467113,-72.532596588135,False,Chanco,947.0,False
False,ABDON FUENTEALBA SN,0,False,2022-06-02 11:51:34,1162.0,1184.0,1219.0,,,07,-35.809227793246,-72.570455242039,False,Pelluhue,949.0,True
False,Peuï¿½o SN,0,False,2022-06-02 16:24:27,1163.0,1185.0,1220.0,,,07,-35.853164030426,-72.643289479484,False,Pelluhue,950.0,False
False,Pasaje 32,665,False,2022-06-03 17:26:30,,,,612.0,,07,-34.992555039381,-71.247186242433,False,Curicó,,False
False,Av. Balmaceda,2323,False,2022-06-02 17:56:20,,,,599.0,,07,-34.9650109,-71.249286084131,False,Curicó,,False
False,MANSO DE VELASCO,215,False,2022-06-02 08:00:21,1178.0,1200.0,1222.0,,,07,-34.988699308347,-71.234176754951,False,Curicó,978.0,True
False,"LONGITUDINAL SUR KM 190, A.NEGRAS",0,False,2022-06-02 08:11:16,1178.0,1200.0,1222.0,,,07,-34.991753693505,-71.228957176208,False,Curicó,978.0,False
False,CARMEN,890,False,2022-06-02 09:02:01,1178.0,1200.0,1222.0,,,07,-34.98333,-71.23333,True,Curicó,978.0,False
False,AV. FREIRE,681,False,2022-06-02 08:42:54,1172.0,1194.0,1216.0,,,07,-34.976414694997,-71.244889497757,False,Curicó,972.0,True
